id,turn,money,won,loss,ties,res
6,10,36,3,3,4,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n']"
7,10,39,2,0,8,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
0,11,33,2,3,6,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y']"
1,11,33,3,4,4,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y']"
2,11,34,3,3,5,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
3,11,34,3,2,6,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n']"
4,11,38,3,2,6,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
5,11,32,0,3,8,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n']"
6,11,35,3,3,5,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n']"
7,11,39,3,0,8,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
0,12,32,2,3,7,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n']"
1,12,31,3,4,5,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y']"
2,12,33,3,3,6,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
3,12,32,3,2,7,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
4,12,37,3,2,7,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
5,12,32,1,3,8,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n']"
6,12,34,3,3,6,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
7,12,36,3,1,8,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
0,13,31,2,3,8,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n']"
1,13,30,3,4,6,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n']"
2,13,30,3,4,6,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
3,13,30,3,2,8,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y']"
4,13,35,3,2,8,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y']"
5,13,32,2,3,8,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
6,13,31,3,4,6,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y']"
7,13,36,4,1,8,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
0,14,28,2,4,8,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y']"
1,14,29,3,4,7,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n']"
2,14,27,3,5,6,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
3,14,30,4,2,8,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n']"
4,14,32,3,3,8,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
5,14,31,2,3,9,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,14,31,4,4,6,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
7,14,36,5,1,8,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
0,15,26,2,4,9,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
1,15,28,3,4,8,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n']"
2,15,26,3,5,7,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n']"
3,15,29,4,2,9,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n']"
4,15,30,3,3,9,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y']"
5,15,30,2,3,10,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,15,30,4,4,7,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n']"
7,15,35,5,1,9,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
0,16,23,2,5,9,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y']"
1,16,28,4,4,8,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n']"
2,16,23,3,6,7,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y']"
3,16,29,5,2,9,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n']"
4,16,30,4,3,9,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n']"
5,16,29,2,3,11,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,16,27,4,5,7,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
7,16,34,5,1,10,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
0,17,21,2,5,10,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y']"
1,17,28,5,4,8,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n']"
2,17,20,3,7,7,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y']"
3,17,29,6,2,9,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n']"
4,17,27,4,4,9,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y']"
5,17,29,3,3,11,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,17,25,4,5,8,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
7,17,31,5,2,10,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
0,18,21,3,5,10,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n']"
1,18,28,6,4,8,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
2,18,19,3,7,8,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n']"
3,18,26,6,3,9,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y']"
4,18,26,4,4,10,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n']"
5,18,28,3,3,12,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,18,22,4,6,8,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y']"
7,18,30,5,2,11,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
0,19,21,4,5,10,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n']"
1,19,27,6,4,9,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
2,19,18,3,7,9,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n']"
3,19,24,6,3,10,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y']"
4,19,25,4,4,11,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n']"
5,19,25,3,4,12,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y']"
6,19,21,4,6,9,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n']"
7,19,28,5,2,12,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
0,20,18,4,6,10,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'y']"
1,20,27,7,4,9,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
2,20,18,4,7,9,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n']"
3,20,21,6,4,10,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y']"
4,20,25,5,4,11,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n']"
5,20,25,4,4,12,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
6,20,18,4,7,9,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y']"
7,20,25,5,3,12,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
0,21,17,4,6,11,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'y', 'n']"
1,21,24,7,5,9,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y']"
2,21,18,5,7,9,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n']"
3,21,21,7,4,10,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n']"
4,21,22,5,5,11,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'y']"
5,21,23,4,4,13,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
6,21,17,4,7,10,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n']"
7,21,23,5,3,13,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y']"
0,22,17,5,6,11,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n']"
1,22,23,7,5,10,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
2,22,15,5,8,9,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y']"
3,22,18,7,5,10,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y']"
4,22,22,6,5,11,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
5,22,23,5,4,13,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
6,22,14,4,8,10,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y']"
7,22,22,5,3,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n']"
0,23,16,5,6,12,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
1,23,20,7,6,10,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
2,23,15,6,8,9,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
3,23,18,8,5,10,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n']"
4,23,19,6,6,11,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
5,23,20,5,5,13,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y']"
6,23,13,4,8,11,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n']"
7,23,22,6,3,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n']"
0,24,16,6,6,12,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
1,24,17,7,7,10,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
2,24,12,6,9,9,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
3,24,16,8,5,11,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y']"
4,24,17,6,6,12,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
5,24,20,6,5,13,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
6,24,13,5,8,11,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n']"
7,24,19,6,4,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y']"
0,25,14,6,6,13,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
1,25,14,7,8,10,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y']"
2,25,11,6,9,10,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
3,25,13,8,6,11,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y']"
4,25,15,6,6,13,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y']"
5,25,20,7,5,13,"['y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n']"
6,25,12,5,8,12,"['n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
7,25,19,7,4,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n']"
0,26,13,6,6,14,"['y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
1,26,13,7,8,11,"['n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n']"
2,26,10,6,9,11,"['y', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
3,26,10,8,7,11,"['n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'y', 'y']"
4,26,14,6,6,14,"['n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n']"
