id,turn,money,won,loss,ties,res
6,10,35,1,2,7,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y']"
7,10,39,2,1,7,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
0,11,36,3,2,6,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y']"
1,11,34,4,4,3,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n']"
2,11,36,2,1,8,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
3,11,36,3,2,6,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
4,11,32,2,3,6,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n']"
5,11,31,2,5,4,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n']"
6,11,35,2,2,7,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
7,11,38,2,1,8,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
0,12,36,4,2,6,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
1,12,33,4,4,4,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n']"
2,12,35,2,1,9,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n']"
3,12,34,3,2,7,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y']"
4,12,29,2,4,6,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
5,12,30,2,5,5,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n']"
6,12,33,2,2,8,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
7,12,37,2,1,9,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
0,13,35,4,2,7,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n']"
1,13,33,5,4,4,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
2,13,32,2,2,9,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y']"
3,13,31,3,3,7,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y']"
4,13,29,3,4,6,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
5,13,29,2,5,6,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
6,13,32,2,2,9,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
7,13,36,2,1,10,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
0,14,32,4,3,7,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
1,14,30,5,5,4,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y']"
2,14,31,2,2,10,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n']"
3,14,30,3,3,8,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n']"
4,14,29,4,4,6,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
5,14,26,2,6,6,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y']"
6,14,32,3,2,9,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
7,14,36,3,1,10,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
0,15,31,4,3,8,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
1,15,30,6,5,4,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
2,15,31,3,2,10,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n']"
3,15,29,3,3,9,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n']"
4,15,26,4,5,6,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
5,15,25,2,6,7,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
6,15,29,3,3,9,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
7,15,35,3,1,11,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
0,16,31,5,3,8,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
1,16,29,6,5,5,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n']"
2,16,28,3,3,10,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y']"
3,16,28,3,3,10,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n']"
4,16,26,5,5,6,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
5,16,22,2,7,7,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
6,16,28,3,3,10,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
7,16,34,3,1,12,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
0,17,31,6,3,8,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
1,17,26,6,6,5,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
2,17,28,4,3,10,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
3,17,25,3,4,10,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y']"
4,17,23,5,6,6,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
5,17,22,3,7,7,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
6,17,28,4,3,10,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
7,17,31,3,2,12,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y']"
0,18,31,7,3,8,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
1,18,25,6,6,6,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
2,18,26,4,3,11,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
3,18,23,3,4,11,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y']"
4,18,22,5,6,7,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
5,18,22,4,7,7,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
6,18,25,4,4,10,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y']"
7,18,28,3,3,12,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y']"
0,19,30,7,3,9,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
1,19,22,6,7,6,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
2,19,25,4,3,12,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
3,19,22,3,4,12,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n']"
4,19,22,6,6,7,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
5,19,21,4,7,8,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
6,19,22,4,5,10,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
7,19,28,4,3,12,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'n']"
0,20,28,7,3,10,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y']"
1,20,21,6,7,7,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
2,20,24,4,3,13,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
3,20,21,3,4,13,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n']"
4,20,21,6,6,8,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
5,20,20,4,7,9,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n']"
6,20,21,4,5,11,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n']"
7,20,26,4,3,13,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y']"
0,21,27,7,3,11,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
1,21,20,6,7,8,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
2,21,22,4,3,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
3,21,20,3,4,14,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n']"
4,21,19,6,6,9,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y']"
5,21,19,4,7,10,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
6,21,20,4,5,12,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n']"
7,21,25,4,3,14,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n']"
0,22,24,7,4,11,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
1,22,17,6,8,8,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
2,22,22,5,3,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
3,22,17,3,5,14,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y']"
4,22,18,6,6,10,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
5,22,18,4,7,11,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
6,22,20,5,5,12,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n']"
7,22,25,5,3,14,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n']"
0,23,22,7,4,12,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
1,23,15,6,8,9,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y']"
2,23,19,5,4,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
3,23,17,4,5,14,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n']"
4,23,18,7,6,10,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n']"
5,23,17,4,7,12,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,23,19,5,5,13,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n']"
7,23,22,5,4,14,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y']"
0,24,19,7,5,12,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y']"
1,24,15,7,8,9,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n']"
2,24,19,6,4,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
3,24,16,4,5,15,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n']"
4,24,17,7,6,11,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n']"
5,24,17,5,7,12,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,24,16,5,6,13,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y']"
7,24,19,5,5,14,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'y']"
0,25,19,8,5,12,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n']"
1,25,12,7,9,9,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y']"
2,25,16,6,5,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y']"
3,25,13,4,6,15,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
4,25,17,8,6,11,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
5,25,16,5,7,13,"['n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,25,15,5,6,14,"['n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
7,25,19,6,5,14,"['y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n']"
0,26,18,8,5,13,"['n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n']"
1,26,9,7,10,9,"['n', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'y']"
2,26,16,7,5,14,"['n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
3,26,13,5,6,15,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
4,26,16,8,6,12,"['y', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
