id,turn,money,won,loss,ties,res
6,10,35,2,3,5,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n']"
7,10,37,2,2,6,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
0,11,37,4,2,5,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
1,11,33,2,3,6,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y']"
2,11,31,2,4,5,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y']"
3,11,41,5,1,5,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
4,11,30,2,4,5,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y']"
5,11,34,3,3,5,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
6,11,35,3,3,5,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n']"
7,11,34,2,3,6,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
0,12,37,5,2,5,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n']"
1,12,30,2,4,6,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y']"
2,12,31,3,4,5,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n']"
3,12,38,5,2,5,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
4,12,30,3,4,5,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n']"
5,12,31,3,4,5,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y']"
6,12,32,3,4,5,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
7,12,34,3,3,6,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
0,13,37,6,2,5,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n']"
1,13,29,2,4,7,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n']"
2,13,30,3,4,6,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n']"
3,13,37,5,2,6,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
4,13,27,3,5,5,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y']"
5,13,31,4,4,5,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n']"
6,13,31,3,4,6,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
7,13,31,3,4,6,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y']"
0,14,36,6,2,6,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n']"
1,14,28,2,4,8,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n']"
2,14,27,3,5,6,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y']"
3,14,37,6,2,6,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n']"
4,14,26,3,5,6,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n']"
5,14,30,4,4,6,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n']"
6,14,28,3,5,6,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
7,14,31,4,4,6,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
0,15,34,6,2,7,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y']"
1,15,28,3,4,8,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n']"
2,15,24,3,6,6,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y']"
3,15,35,6,2,7,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
4,15,26,4,5,6,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n']"
5,15,27,4,5,6,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y']"
6,15,26,3,5,7,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y']"
7,15,29,4,4,7,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y']"
0,16,33,6,2,8,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n']"
1,16,26,3,4,9,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y']"
2,16,23,3,6,7,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n']"
3,16,34,6,2,8,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
4,16,24,4,5,7,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y']"
5,16,26,4,5,7,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n']"
6,16,25,3,5,8,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n']"
7,16,28,4,4,8,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
0,17,32,6,2,9,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n']"
1,17,26,4,4,9,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n']"
2,17,22,3,6,8,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n']"
3,17,31,6,3,8,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
4,17,23,4,5,8,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
5,17,25,4,5,8,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n']"
6,17,22,3,6,8,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y']"
7,17,28,5,4,8,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n']"
0,18,30,6,2,10,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
1,18,23,4,5,9,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
2,18,21,3,6,9,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n']"
3,18,31,7,3,8,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
4,18,22,4,5,9,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
5,18,22,4,6,8,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y']"
6,18,20,3,6,9,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y']"
7,18,28,6,4,8,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
0,19,27,6,3,10,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
1,19,22,4,5,10,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
2,19,21,4,6,9,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n']"
3,19,30,7,3,9,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
4,19,21,4,5,10,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
5,19,22,5,6,8,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
6,19,19,3,6,10,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n']"
7,19,25,6,5,8,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y']"
0,20,24,6,4,10,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y']"
1,20,21,4,5,11,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
2,20,19,4,6,10,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y']"
3,20,29,7,3,10,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
4,20,19,4,5,11,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y']"
5,20,21,5,6,9,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
6,20,18,3,6,11,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n']"
7,20,25,7,5,8,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
0,21,21,6,5,10,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y']"
1,21,21,5,5,11,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
2,21,16,4,7,10,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y']"
3,21,28,7,3,11,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n']"
4,21,19,5,5,11,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
5,21,20,5,6,10,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
6,21,18,4,6,11,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n']"
7,21,22,7,6,8,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
0,22,20,6,5,11,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n']"
1,22,20,5,5,12,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n']"
2,22,16,5,7,10,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'n']"
3,22,25,7,4,11,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
4,22,16,5,6,11,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
5,22,19,5,6,11,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
6,22,18,5,6,11,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n']"
7,22,21,7,6,9,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
0,23,19,6,5,12,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n']"
1,23,20,6,5,12,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
2,23,13,5,8,10,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y']"
3,23,23,7,4,12,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'y']"
4,23,14,5,6,12,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
5,23,19,6,6,11,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
6,23,17,5,6,12,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n']"
7,23,18,7,7,9,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y']"
0,24,19,7,5,12,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n']"
1,24,20,7,5,12,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
2,24,12,5,8,11,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n']"
3,24,20,7,5,12,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y']"
4,24,11,5,7,12,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y']"
5,24,18,6,6,12,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
6,24,16,5,6,13,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
7,24,17,7,7,10,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
0,25,19,8,5,12,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'n']"
1,25,17,7,6,12,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y']"
2,25,12,6,8,11,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n']"
3,25,17,7,6,12,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'y']"
4,25,11,6,7,12,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n']"
5,25,17,6,6,13,"['y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
6,25,15,5,6,14,"['n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
7,25,14,7,8,10,"['n', 'y', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y']"
0,26,18,8,5,13,"['n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'y', 'n', 'n', 'n', 'n', 'n']"
1,26,16,7,6,13,"['y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
2,26,12,7,8,11,"['n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'n', 'y', 'n', 'n', 'n']"
3,26,16,7,6,13,"['n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'y', 'n']"
4,26,8,6,8,12,"['n', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'y', 'n', 'y']"
