id,turn,money,won,loss,ties,res
6,10,40,3,1,6,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n']"
7,10,40,2,0,8,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
0,11,30,1,5,5,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n']"
1,11,41,4,1,6,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
2,11,33,2,3,6,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y']"
3,11,36,3,2,6,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
4,11,35,2,3,6,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y']"
5,11,32,1,4,6,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
6,11,40,4,1,6,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
7,11,38,2,0,9,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
0,12,29,1,5,6,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
1,12,40,4,1,7,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n']"
2,12,32,2,3,7,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
3,12,35,3,2,7,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
4,12,34,2,3,7,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
5,12,32,2,4,6,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
6,12,37,4,2,6,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
7,12,37,2,0,10,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
0,13,29,2,5,6,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
1,13,39,4,1,8,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n']"
2,13,31,2,3,8,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
3,13,34,3,2,8,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
4,13,31,2,4,7,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y']"
5,13,31,2,4,7,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
6,13,36,4,2,7,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
7,13,36,2,0,11,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n']"
0,14,28,2,5,7,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
1,14,38,4,1,9,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
2,14,29,2,3,9,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
3,14,33,3,2,9,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
4,14,30,2,4,8,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n']"
5,14,30,2,4,8,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
6,14,34,4,2,8,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
7,14,35,2,0,12,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n']"
0,15,27,2,5,8,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
1,15,36,4,1,10,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
2,15,28,2,3,10,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
3,15,33,4,2,9,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n']"
4,15,29,2,4,9,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
5,15,28,2,4,9,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y']"
6,15,33,4,2,9,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
7,15,32,2,1,12,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y']"
0,16,24,2,6,8,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y']"
1,16,35,4,1,11,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
2,16,27,2,3,11,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
3,16,30,4,3,9,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
4,16,28,2,4,10,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
5,16,28,3,4,9,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
6,16,32,4,2,10,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n']"
7,16,32,3,1,12,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
0,17,23,2,6,9,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
1,17,32,4,2,11,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
2,17,26,2,3,12,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
3,17,29,4,3,10,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n']"
4,17,27,2,4,11,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n']"
5,17,28,4,4,9,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n']"
6,17,29,4,3,10,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y']"
7,17,32,4,1,12,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n']"
0,18,23,3,6,9,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n']"
1,18,31,4,2,12,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
2,18,24,2,3,13,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y']"
3,18,28,4,3,11,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n']"
4,18,26,2,4,12,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
5,18,25,4,5,9,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
6,18,28,4,3,11,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n']"
7,18,30,4,1,13,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
0,19,20,3,7,9,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y']"
1,19,29,4,2,13,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y']"
2,19,23,2,3,14,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
3,19,28,5,3,11,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n']"
4,19,25,2,4,13,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n']"
5,19,23,4,5,10,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
6,19,28,5,3,11,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
7,19,27,4,2,13,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y']"
0,20,19,3,7,10,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n']"
1,20,28,4,2,14,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
2,20,21,2,3,15,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
3,20,27,5,3,12,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
4,20,23,2,4,14,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y']"
5,20,20,4,6,10,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y']"
6,20,28,6,3,11,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
7,20,26,4,2,14,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n']"
0,21,18,3,7,11,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n']"
1,21,26,4,2,15,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y']"
2,21,19,2,3,16,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y']"
3,21,26,5,3,13,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n']"
4,21,22,2,4,15,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n']"
5,21,19,4,6,11,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n']"
6,21,26,6,3,12,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y']"
7,21,24,4,2,15,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y']"
0,22,17,3,7,12,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n']"
1,22,25,4,2,16,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
2,22,19,3,3,16,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n']"
3,22,24,5,3,14,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y']"
4,22,20,2,4,16,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y']"
5,22,16,4,7,11,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y']"
6,22,26,7,3,12,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n']"
7,22,21,4,3,15,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'y']"
0,23,16,3,7,13,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n']"
1,23,23,4,2,17,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y']"
2,23,18,3,3,17,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n']"
3,23,22,5,3,15,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'y']"
4,23,20,3,4,16,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
5,23,16,5,7,11,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n']"
6,23,23,7,4,12,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y']"
7,23,18,4,4,15,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'y', 'y']"
0,24,14,3,7,14,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y']"
1,24,23,5,2,17,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
2,24,16,3,3,18,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'y']"
3,24,19,5,4,15,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'y']"
4,24,17,3,5,16,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y']"
5,24,14,5,7,12,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y']"
6,24,23,8,4,12,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n']"
7,24,16,4,4,16,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'y', 'y', 'y']"
0,25,11,3,8,14,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'y']"
1,25,23,6,2,17,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n']"
2,25,16,4,3,18,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n']"
3,25,18,5,4,16,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n']"
4,25,17,4,5,16,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n']"
5,25,13,5,7,13,"['n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'y', 'n', 'y', 'n', 'y', 'n']"
6,25,20,8,5,12,"['n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y']"
7,25,13,4,5,16,"['n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'y', 'n', 'y', 'y', 'y', 'y', 'y']"
0,26,8,3,9,14,"['y', 'y', 'n', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'y', 'y']"
1,26,23,7,2,17,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n', 'n']"
2,26,15,4,3,19,"['n', 'n', 'n', 'y', 'y', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'y', 'n', 'n', 'y', 'n', 'n']"
3,26,16,5,4,17,"['y', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'y', 'y', 'y', 'n', 'y']"
4,26,17,5,5,16,"['n', 'n', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'n', 'y', 'n', 'y', 'n', 'n', 'n', 'n', 'n', 'n', 'y', 'n', 'y', 'n', 'y', 'n', 'n']"
